Comunication range: 4,
190,198,271,1984,903, ,287,335,388,2024,478, ,484,444,898,2060,652, ,812,574,1051,2086,1220, ,
149,202,408,1984,299, ,381,222,465,2090,621, ,573,638,554,2073,1041, ,683,625,921,2142,1158, ,
371,365,303,1991,546, ,416,475,402,2170,904, ,543,569,676,2214,790, ,568,687,1039,2167,1031, ,

257.15,275.15,317.8,2005.6,383.05, ,375.9,354.65,500.55,2042.75,640.45, ,504.9,511.1,641.5,2084.4,901.35, ,683.1,680,878.4,2103.75,1212.7, ,
95.9876,107.121,68.129,55.1121,170.202, ,93.1944,61.3044,75.8785,67.3653,143.755, ,103.66,89.0516,116.975,81.4023,292.476, ,105.92,111.748,200.52,85.9487,348.037, ,






Comunication range: 28,
222,448,326,1984,495, ,377,269,461,2064,536, ,519,605,500,2194,517, ,839,770,588,2096,1035, ,
342,269,370,1984,247, ,332,314,659,2240,606, ,396,471,759,2139,931, ,663,665,1088,2143,1681, ,
191,205,339,1984,202, ,405,304,558,2047,694, ,320,492,776,2095,617, ,580,649,1179,2227,1598, ,
198,356,412,2052,283, ,371,299,533,2065,418, ,517,383,731,2008,651, ,677,578,719,2086,677, ,
180,176,232,1994,469, ,378,429,476,1992,391, ,569,594,716,2101,1012, ,657,668,994,2195,1843, ,
151,231,243,1984,262, ,392,338,487,2038,845, ,406,568,852,2263,861, ,620,661,1224,2219,914, ,
265,198,230,1984,319, ,331,366,461,1982,597, ,524,452,451,2179,779, ,856,705,661,2005,921, ,
266,200,354,1984,521, ,500,372,472,1982,846, ,381,460,638,2038,1138, ,579,710,929,2024,1303, ,
179,145,313,1984,394, ,432,428,633,2016,659, ,422,340,778,2046,1523, ,447,466,658,2226,945, ,
341,351,275,2208,552, ,426,349,556,2033,490, ,739,445,700,2068,1365, ,695,569,925,1995,789, ,
164,198,340,1984,593, ,323,427,381,2012,760, ,476,571,473,2006,860, ,734,767,660,1997,1108, ,
228,218,244,2107,265, ,386,246,536,1982,468, ,462,499,587,2115,1180, ,657,660,554,2178,1116, ,
224,218,351,1984,216, ,272,274,562,1995,886, ,603,388,576,2107,854, ,562,681,980,2004,1709, ,
252,216,376,1984,429, ,580,321,633,2033,525, ,654,521,738,2042,1307, ,762,702,563,2183,770, ,
204,224,284,1984,223, ,352,346,494,2126,594, ,418,522,707,1996,464, ,819,1099,977,2030,1287, ,
196,176,334,1984,595, ,590,377,429,1982,663, ,714,559,685,2053,535, ,784,590,567,2004,1473, ,
247,239,325,1984,286, ,444,420,310,1982,591, ,482,565,662,2064,1070, ,745,643,900,2228,2069, ,
190,198,271,1984,903, ,287,335,413,2024,478, ,493,447,885,2060,652, ,812,574,764,2086,1220, ,
149,202,254,1984,299, ,381,222,347,2090,621, ,573,531,554,2073,1041, ,683,605,942,2142,1158, ,
549,563,303,1985,546, ,416,253,402,2170,532, ,558,580,664,2214,790, ,568,687,1216,2167,1031, ,

236.9,251.55,308.8,2005.3,404.95, ,398.75,334.45,490.15,2042.75,610, ,511.3,499.65,671.6,2093.05,907.35, ,686.95,672.45,854.4,2111.75,1232.35, ,
88.687,100.051,51.328,55.207,174.647, ,81.127,61.6332,92.7196,67.3653,137.547, ,107.42,73.4822,115.985,70.9207,289.122, ,105.562,120.227,219.873,86.6209,375.148, ,






Comunication range: 32,
208,176,326,1984,401, ,220,380,461,2064,536, ,519,605,386,2194,517, ,839,770,588,2096,1035, ,
166,230,370,1984,247, ,326,315,589,2240,606, ,396,392,788,2139,931, ,815,665,1088,2143,1681, ,
156,189,281,1984,200, ,376,304,558,2047,694, ,323,509,776,2095,617, ,590,637,1081,2227,1598, ,
198,356,412,2052,283, ,371,299,494,2065,418, ,517,383,731,2008,651, ,679,578,740,2086,677, ,
180,176,232,1994,301, ,381,429,479,1992,391, ,563,594,742,2101,1012, ,700,672,1078,2195,1750, ,
151,231,243,1984,262, ,392,413,487,2038,845, ,406,568,859,2263,861, ,620,661,1278,2219,914, ,
268,206,230,1984,359, ,331,366,461,1982,597, ,519,452,353,2179,779, ,856,645,649,2005,921, ,
247,196,354,1984,521, ,444,369,472,1982,846, ,381,460,638,2038,1138, ,785,618,944,2024,1303, ,
179,145,313,1984,358, ,432,428,526,2016,659, ,422,339,719,2046,1523, ,447,466,658,2226,945, ,
203,222,279,2208,552, ,426,349,556,2033,574, ,739,445,700,2068,1365, ,695,569,954,1995,789, ,
218,220,340,1984,379, ,323,343,381,2012,760, ,494,571,473,2006,860, ,647,729,657,1997,1108, ,
228,214,408,2107,265, ,386,246,536,1982,468, ,478,498,587,2115,1180, ,657,660,554,2178,1116, ,
241,218,353,1984,216, ,272,301,551,1995,886, ,603,388,576,2107,854, ,577,681,980,2004,1709, ,
240,262,376,1984,493, ,580,321,655,2033,525, ,643,521,738,2042,1307, ,546,702,563,2183,770, ,
204,224,284,1984,223, ,352,346,484,2126,594, ,418,491,774,1996,464, ,773,802,721,2030,1287, ,
196,168,334,1984,595, ,629,333,429,1982,663, ,699,688,633,2053,535, ,784,590,567,2004,1473, ,
247,239,325,1984,286, ,316,288,314,1982,499, ,476,526,662,2064,1070, ,745,643,1130,2228,2069, ,
220,218,271,1984,903, ,287,335,371,2024,478, ,488,468,885,2060,652, ,812,574,806,2086,1220, ,
149,202,254,1984,299, ,381,222,347,2090,621, ,573,531,554,2073,1041, ,683,605,965,2142,1158, ,
202,306,303,1985,546, ,416,253,402,2170,532, ,558,580,664,2214,790, ,568,687,1216,2167,1031, ,

205.05,219.9,314.4,2005.3,384.45, ,382.05,332,477.65,2042.75,609.6, ,510.75,500.45,661.9,2093.05,907.35, ,690.9,647.7,860.85,2111.75,1227.7, ,
33.4432,46.1301,53.6119,55.207,168.871, ,92.6733,55.4743,84.0264,67.3653,137.338, ,104.482,85.2294,138.757,70.9207,289.122, ,108.073,73.4412,231.177,86.6209,368.059, ,






Comunication range: 36,
208,176,330,1984,401, ,220,380,461,2064,536, ,519,605,386,2194,517, ,839,770,588,2096,1035, ,
166,230,370,1984,247, ,326,315,605,2240,606, ,396,392,784,2139,931, ,815,665,1088,2143,1681, ,
156,189,281,1984,200, ,376,304,558,2047,694, ,323,509,776,2095,617, ,593,637,1023,2227,1598, ,
198,356,412,2052,283, ,316,299,494,2065,418, ,517,383,731,2008,651, ,679,578,740,2086,677, ,
180,176,232,1994,301, ,383,429,479,1992,391, ,563,594,709,2101,1012, ,667,667,1078,2195,1750, ,
151,231,243,1984,262, ,392,413,487,2038,845, ,422,568,859,2263,861, ,620,661,1249,2219,914, ,
288,206,230,1984,359, ,331,366,461,1982,597, ,519,452,353,2179,779, ,856,614,649,2005,921, ,
208,222,354,1984,521, ,444,369,472,1982,846, ,381,460,638,2038,1138, ,785,618,944,2024,1303, ,
179,145,321,1984,446, ,432,428,526,2016,659, ,357,339,737,2046,1523, ,447,466,658,2226,945, ,
203,222,279,2208,552, ,426,349,556,2033,574, ,739,445,700,2068,1365, ,695,569,954,1995,789, ,
216,232,340,1984,379, ,323,343,381,2012,760, ,494,571,473,2006,860, ,647,667,648,1997,1108, ,
228,214,408,2107,265, ,386,246,467,1982,468, ,475,508,587,2115,1180, ,657,660,554,2178,1116, ,
209,200,353,1984,216, ,272,301,550,1995,886, ,603,388,657,2107,854, ,577,681,984,2004,1709, ,
